timestamp,elapsed_seconds,container,cpu_percent,memory_usage,memory_percent
2026-09-18T23:42:23.278061,55.75,tcc-product-service,15.79%,58.93MiB / 15.31GiB,0.38%
2026-09-18T23:42:25.282824,55.75,tcc-customer-service,6.62%,58.02MiB / 15.31GiB,0.37%
2026-09-18T23:42:27.292626,55.75,tcc-order-service,13.02%,64.05MiB / 15.31GiB,0.41%
2026-09-18T23:42:29.300995,55.75,tcc-postgres,4.34%,74.39MiB / 15.31GiB,0.47%
2026-09-18T23:42:31.304939,63.78,tcc-product-service,12.98%,58.94MiB / 15.31GiB,0.38%
2026-09-18T23:42:33.311552,63.78,tcc-customer-service,8.96%,57.93MiB / 15.31GiB,0.37%
2026-09-18T23:42:35.319760,63.78,tcc-order-service,15.51%,64.06MiB / 15.31GiB,0.41%
2026-09-18T23:42:37.329362,63.78,tcc-postgres,13.81%,74.39MiB / 15.31GiB,0.47%
2026-09-18T23:42:39.337302,71.81,tcc-product-service,13.98%,58.91MiB / 15.31GiB,0.38%
2026-09-18T23:42:41.345495,71.81,tcc-customer-service,8.19%,57.96MiB / 15.31GiB,0.37%
2026-09-18T23:42:43.354006,71.81,tcc-order-service,13.07%,64.06MiB / 15.31GiB,0.41%
2026-09-18T23:42:45.360399,71.81,tcc-postgres,3.49%,74.39MiB / 15.31GiB,0.47%
2026-09-18T23:42:47.367964,79.84,tcc-product-service,14.11%,58.91MiB / 15.31GiB,0.38%
2026-09-18T23:42:49.378133,79.84,tcc-customer-service,7.85%,58.07MiB / 15.31GiB,0.37%
2026-09-18T23:42:51.383021,79.84,tcc-order-service,15.18%,64.1MiB / 15.31GiB,0.41%
2026-09-18T23:42:53.387975,79.84,tcc-postgres,3.67%,74.39MiB / 15.31GiB,0.47%
2026-09-18T23:42:55.394836,87.87,tcc-product-service,14.38%,59.05MiB / 15.31GiB,0.38%
2026-09-18T23:42:57.400954,87.87,tcc-customer-service,13.11%,57.93MiB / 15.31GiB,0.37%
2026-09-18T23:42:59.406766,87.87,tcc-order-service,17.60%,64.12MiB / 15.31GiB,0.41%
2026-09-18T23:43:01.415936,87.87,tcc-postgres,3.63%,74.39MiB / 15.31GiB,0.47%
2026-09-18T23:43:03.421554,95.9,tcc-product-service,14.92%,58.91MiB / 15.31GiB,0.38%
2026-09-18T23:43:05.427752,95.9,tcc-customer-service,9.32%,57.93MiB / 15.31GiB,0.37%
2026-09-18T23:43:07.432415,95.9,tcc-order-service,13.15%,64.22MiB / 15.31GiB,0.41%
2026-09-18T23:43:09.438793,95.9,tcc-postgres,4.16%,74.39MiB / 15.31GiB,0.47%
2026-09-18T23:43:11.444239,103.92,tcc-product-service,11.62%,59.03MiB / 15.31GiB,0.38%
2026-09-18T23:43:13.450777,103.92,tcc-customer-service,11.24%,58.05MiB / 15.31GiB,0.37%
2026-09-18T23:43:15.457520,103.92,tcc-order-service,15.41%,64.09MiB / 15.31GiB,0.41%
2026-09-18T23:43:17.468710,103.92,tcc-postgres,10.42%,74.44MiB / 15.31GiB,0.47%
2026-09-18T23:43:19.473320,111.95,tcc-product-service,16.29%,59.04MiB / 15.31GiB,0.38%
2026-09-18T23:43:21.480512,111.95,tcc-customer-service,8.48%,57.95MiB / 15.31GiB,0.37%
2026-09-18T23:43:23.487443,111.95,tcc-order-service,13.36%,64.07MiB / 15.31GiB,0.41%
2026-09-18T23:43:25.494310,111.95,tcc-postgres,3.24%,74.38MiB / 15.31GiB,0.47%
2026-09-18T23:43:27.502579,119.98,tcc-product-service,12.43%,58.92MiB / 15.31GiB,0.38%
2026-09-18T23:43:29.509183,119.98,tcc-customer-service,7.22%,57.93MiB / 15.31GiB,0.37%
2026-09-18T23:43:31.517063,119.98,tcc-order-service,10.85%,64.07MiB / 15.31GiB,0.41%
2026-09-18T23:43:33.527658,119.98,tcc-postgres,10.19%,74.38MiB / 15.31GiB,0.47%
