timestamp,elapsed_seconds,container,cpu_percent,memory_usage,memory_percent
2026-09-18T22:49:06.315851,63.78,tcc-postgres,6.84%,62.28MiB / 15.31GiB,0.40%
2026-09-18T22:49:08.323986,71.8,tcc-product-service,2.71%,55.83MiB / 15.31GiB,0.36%
2026-09-18T22:49:10.331727,71.8,tcc-customer-service,0.83%,55.63MiB / 15.31GiB,0.35%
2026-09-18T22:49:12.339196,71.8,tcc-order-service,1.39%,61.26MiB / 15.31GiB,0.39%
2026-09-18T22:49:14.346532,71.8,tcc-postgres,0.37%,62.26MiB / 15.31GiB,0.40%
2026-09-18T22:49:16.355715,79.83,tcc-product-service,2.05%,55.86MiB / 15.31GiB,0.36%
2026-09-18T22:49:18.364946,79.83,tcc-customer-service,1.76%,55.75MiB / 15.31GiB,0.36%
2026-09-18T22:49:20.371414,79.83,tcc-order-service,1.30%,61.29MiB / 15.31GiB,0.39%
2026-09-18T22:49:22.379939,79.83,tcc-postgres,0.32%,62.27MiB / 15.31GiB,0.40%
2026-09-18T22:49:24.386644,87.87,tcc-product-service,0.36%,55.85MiB / 15.31GiB,0.36%
2026-09-18T22:49:26.393602,87.87,tcc-customer-service,1.17%,55.63MiB / 15.31GiB,0.35%
2026-09-18T22:49:28.402361,87.87,tcc-order-service,1.89%,61.39MiB / 15.31GiB,0.39%
2026-09-18T22:49:30.412113,87.87,tcc-postgres,0.21%,62.27MiB / 15.31GiB,0.40%
2026-09-18T22:49:32.417384,95.9,tcc-product-service,0.85%,55.85MiB / 15.31GiB,0.36%
2026-09-18T22:49:34.422878,95.9,tcc-customer-service,1.85%,55.76MiB / 15.31GiB,0.36%
2026-09-18T22:49:36.430783,95.9,tcc-order-service,2.50%,61.28MiB / 15.31GiB,0.39%
2026-09-18T22:49:38.434220,95.9,tcc-postgres,0.44%,62.26MiB / 15.31GiB,0.40%
2026-09-18T22:49:40.444192,103.92,tcc-product-service,2.00%,55.83MiB / 15.31GiB,0.36%
2026-09-18T22:49:42.453514,103.92,tcc-customer-service,1.41%,55.62MiB / 15.31GiB,0.35%
2026-09-18T22:49:44.461800,103.92,tcc-order-service,1.98%,61.3MiB / 15.31GiB,0.39%
2026-09-18T22:49:46.470856,103.92,tcc-postgres,7.45%,62.36MiB / 15.31GiB,0.40%
2026-09-18T22:49:48.475652,111.96,tcc-product-service,1.43%,55.83MiB / 15.31GiB,0.36%
2026-09-18T22:49:50.484725,111.96,tcc-customer-service,1.96%,55.65MiB / 15.31GiB,0.36%
2026-09-18T22:49:52.491947,111.96,tcc-order-service,2.63%,61.3MiB / 15.31GiB,0.39%
2026-09-18T22:49:54.498969,111.96,tcc-postgres,0.50%,62.26MiB / 15.31GiB,0.40%
2026-09-18T22:49:56.506831,119.99,tcc-product-service,1.98%,55.83MiB / 15.31GiB,0.36%
2026-09-18T22:49:58.516155,119.99,tcc-customer-service,1.75%,55.64MiB / 15.31GiB,0.35%
2026-09-18T22:50:00.525757,119.99,tcc-order-service,1.77%,61.43MiB / 15.31GiB,0.39%
2026-09-18T22:50:02.532739,119.99,tcc-postgres,2.63%,62.29MiB / 15.31GiB,0.40%
